URL,Abstract
https://pubmed.ncbi.nlm.nih.gov/38078870,"Importance:The effect of continued treatment with tirzepatide on maintaining initial weight reduction is unknown.Objective:To assess the effect of tirzepatide, with diet and physical activity, on the maintenance of weight reduction.Design, setting, and participants:This phase 3, randomized withdrawal clinical trial conducted at 70 sites in 4 countries with a 36-week, open-label tirzepatide lead-in period followed by a 52-week, double-blind, placebo-controlled period included adults with a body mass index greater than or equal to 30 or greater than or equal to 27 and a weight-related complication, excluding diabetes.Interventions:Participants (n = 783) enrolled in an open-label lead-in period received once-weekly subcutaneous maximum tolerated dose (10 or 15 mg) of tirzepatide for 36 weeks. At week 36, a total of 670 participants were randomized (1:1) to continue receiving tirzepatide (n = 335) or switch to placebo (n = 335) for 52 weeks.Main outcomes and measures:The primary end point was the mean percent change in weight from week 36 (randomization) to week 88. Key secondary end points included the proportion of participants at week 88 who maintained at least 80% of the weight loss during the lead-in period.Results:Participants (n = 670; mean age, 48 years; 473 [71%] women; mean weight, 107.3 kg) who completed the 36-week lead-in period experienced a mean weight reduction of 20.9%. The mean percent weight change from week 36 to week 88 was -5.5% with tirzepatide vs 14.0% with placebo (difference, -19.4% [95% CI, -21.2% to -17.7%]; P < .001). Overall, 300 participants (89.5%) receiving tirzepatide at 88 weeks maintained at least 80% of the weight loss during the lead-in period compared with 16.6% receiving placebo (P < .001). The overall mean weight reduction from week 0 to 88 was 25.3% for tirzepatide and 9.9% for placebo. The most common adverse events were mostly mild to moderate gastrointestinal events, which occurred more commonly with tirzepatide vs placebo.Conclusions and relevance:In participants with obesity or overweight, withdrawing tirzepatide led to substantial regain of lost weight, whereas continued treatment maintained and augmented initial weight reduction.Trial registration:ClinicalTrials.gov Identifier:NCT04660643."
https://pubmed.ncbi.nlm.nih.gov/38071986,"Background:Stepwise intensification of inhaled corticosteroids (ICS) is routine for severe eosinophilic asthma, despite some poor responses to high-dose ICS. Dose reductions are recommended in patients responding to biologics, but little supporting safety evidence exists.Methods:SHAMAL was a phase 4, randomised, open-label, active-controlled study done at 22 study sites in four countries. Eligible participants were adults (aged ≥18 years) with severe eosinophilic asthma and a five-item Asthma Control Questionnaire score below 1·5 and who received at least three consecutive doses of benralizumab before screening. We randomly assigned patients (3:1) to taper their high-dose ICS to a medium-dose, low-dose, and as-needed dose (reduction group) or continue (reference group) their ICS-formoterol therapy for 32 weeks, followed by a 16-week maintenance period. The primary endpoint was the proportion of patients reducing their ICS-formoterol dose by week 32. The primary outcome was assessed in the reduction group, and safety analyses included all randomly assigned patients receiving study treatment. This study is registered at ClinicalTrials.gov,NCT04159519.Findings:Between Nov 12, 2019, and Feb 16, 2023, we screened and enrolled in the run-in period 208 patients. We randomly assigned 168 (81%) to the reduction (n=125 [74%]) and reference arms (n=43 [26%]). Overall, 110 (92%) patients reduced their ICS-formoterol dose: 18 (15%) to medium-dose, 20 (17%) to low-dose, and 72 (61%) to as-needed only. In 113 (96%) patients, reductions were maintained to week 48; 114 (91%) of patients in the reduction group had zero exacerbations during tapering. Rates of adverse events were similar between groups. 91 (73%) patients had adverse events in the reduction group and 35 (83%) in the reference group. 17 patients had serious adverse events in the study: 12 (10%) in the reduction group and five (12%) in the reference group. No deaths occurred during the study.Interpretation:These findings show that patients controlled on benralizumab can have meaningful reductions in ICS therapy while maintaining asthma control.Funding:AstraZeneca."
https://pubmed.ncbi.nlm.nih.gov/38059896,"Introduction:The 2021 American College of Gastroenterology Guidelines suggested using of intravenous erythromycin before endoscopy in patients with upper gastrointestinal bleeding (UGIB) to enhance endoscopic view and reduce the need for repeat endoscopy. Evidence on intravenous metoclopramide, which is more accessible, is scant, especially in patients with active UGIB. This study aimed to evaluate the efficacy of metoclopramide for gastric visualization in patients with active UGIB.Methods:Between April 10, 2021, and October 8, 2022, this double-blind, double-center randomized controlled trial enrolled patients with active UGIB (hematemesis or presence of fresh blood in the nasogastric tube). The eligible patients were randomly assigned in a concealed 1:1 allocation to metoclopramide or placebo. The primary outcome was adequate visualization by objective endoscopic visualized gastroduodenal scores (EVS). Secondary outcomes included mean difference in EVS, duration of esophagogastroduodenoscopy (EGD), immediate hemostasis, need for a second look EGD, units of blood transfusion, length of hospital stay, and 30-day rebleeding rate.Results:Of the 68 eligible patients, 3 of each group were excluded by protocol violation. Finally, 62 patients (31 metoclopramide and 31 placebo) were analyzed. The percentage of patients with adequate visualization in metoclopramide and placebo group was 77.4% and 61.6% (odds ratio [OR] 2.16 [0.71-6.58], P = 0.16). The need for a second look EGD in the 72 hours was lower in the metoclopramide group (3.2% vs 22.6%, OR 0.11 [0.01-0.99], P = 0.02), whereas the other secondary outcomes were not different. However, in gastric lesions subgroup analysis, metoclopramide improved the adequate visualization rate (92.9% vs 50%, OR 13 [1.32-128.10], P = 0.03) and mean EVS at fundus (1.79 ± 0.42 vs 1.29 ± 0.72; P = 0.03).Discussion:Metoclopramide did not improve endoscopic visualization but decreased the need for second look EGD in patients with overall active UGIB. It improved gastric visualization in those with UGIB due to gastric lesions, primarily by improving visualization in the fundus ( ClinicalTrials.gov numberNCT04771481)."
https://pubmed.ncbi.nlm.nih.gov/38044236,"Background:Enhanced recovery after surgery pathways are essential for ambulatory surgery. They usually recommend lower intraoperative opioid use to avoid opioid-related adverse effects. This has led to opioid-sparing anaesthesia (OSA) techniques, with the extreme approach of opioid-free anaesthesia (OFA) mostly with dexmedetomidine. As evidence is lacking in day-case primary total hip arthroplasty, this study was performed to assess the potential benefits in postoperative analgesia of OFA over OSA.Methods:In this single-centre, prospective, triple blind study, we randomly allocated 80 patients undergoing day-case primary THA under general anaesthesia. Patients received a total intravenous anaesthesia with a laryngeal mask and multimodal analgesic regimen with non-opioid analgesics. The OSA group received low dose of sufentanil, and the OFA group received dexmedetomidine The primary outcome was the opioid consumption in the first 24 h in oral morphine equivalents (OME).Results:There was no difference in median cumulative OME consumption at 24 h between the OSA and OFA groups (12 [0-25] mg vs 16 [0-30] mg, respectively; P=0.7). Pain scores were similar and low in both groups with comparable walking recovery time. Adverse events were sparse and equivalent in both groups except for dizziness, which was more frequent in the OSA group (P<0.05).Conclusions:In day-case total hip arthoplasty under general anaesthesia, opioid-free anaesthesia and opioid-sparing anaesthesia both provide early recovery and effective postoperative pain relief. When compared with opioid-sparing anaesthesia, opioid-free anaesthesia does not decrease opioid consumption in the first 24 h. These findings do not suggest any significant benefit from complete intraoperative avoidance of opioids.Clinical trial registration:NCT0507270."
https://pubmed.ncbi.nlm.nih.gov/38042725,"Background:Intraoperative opioid use has a positive relationship with postoperative nausea and vomiting (PONV), and opioid-free anaesthesia (OFA) might reduce PONV. We investigated whether OFA compared with opioid-based anaesthesia would reduce PONV during the first 2 postoperative days among patients undergoing thoracoscopic lung resection.Methods:In this randomised controlled trial, 120 adult patients were randomly assigned (1:1, stratified by sex) to receive either OFA with esketamine, dexmedetomidine, and sevoflurane, or opioid-based anaesthesia with sufentanil and sevoflurane. A surgical pleth index (SPI) of 20-50 was applied for intraoperative analgesia provision. All subjects received PONV prophylaxis (dexamethasone and ondansetron) and multimodal analgesia (flurbiprofen axetil, ropivacaine wound infiltration, and patient-controlled sufentanil). The primary outcome was the occurrence of PONV during the first 48 h after surgery.Results:The median age was 53 yr and 66.7% were female. Compared with opioid-based anaesthesia, OFA significantly reduced the incidence of PONV (15% vs 31.7%; odds ratio [OR]=0.38, 95% confidence interval [CI], 0.16-0.91; number needed to treat, 6; P=0.031). Secondary and safety outcomes were comparable between groups, except that OFA led to a lower rate of vomiting (OR=0.23, 95% CI, 0.08-0.77) and a longer length of PACU stay (median difference=15.5 min, 95% CI, 10-20 min). The effects of OFA on PONV did not differ in the prespecified subgroups of sex, smoking status, and PONV risk scores.Conclusions:In the context of PONV prophylaxis and multimodal analgesia, SPI-guided opioid-free anaesthesia halved the incidence of PONV after thoracoscopic lung resection, although it was associated with a longer stay in the PACU.Clinical trial registration:Chinese Clinical Trial Registry (ChiCTR2200059710)."
https://pubmed.ncbi.nlm.nih.gov/38040019,"Background:Many individuals without coeliac disease or wheat allergy reduce their gluten intake because they believe that gluten causes their gastrointestinal symptoms. Symptoms could be affected by negative expectancy. Therefore, we aimed to investigate the effects of expectancy versus actual gluten intake on symptoms in people with non-coeliac gluten sensitivity (NCGS).Methods:This randomised, double-blind, placebo-controlled, international, multicentre study was done at the University of Leeds (Leeds, UK), Maastricht University (Maastricht, the Netherlands), and Wageningen University and Research (Wageningen, the Netherlands). People aged 18-70 years with self-reported NCGS (ie, gastrointestinal symptoms within 8 h of gluten consumption) without coeliac disease and wheat allergy were recruited. Participants had to follow a gluten-free or gluten-restricted diet for at least 1 week before (and throughout) study participation and had to be asymptomatic or mildly symptomatic (overall gastrointestinal symptom score ≤30 mm on the Visual Analogue Scale [VAS]) while on the diet. Participants were randomly assigned (1:1:1:1; blocks of eight; stratified by site and gender) to one of four groups based on the expectation to consume gluten-containing (E+) or gluten-free (E-) oat bread for breakfast and lunch (two slices each) and actual intake of gluten-containing (G+) or gluten-free (G-) oat bread. Participants, investigators, and those assessing outcomes were masked to the actual gluten assignment, and participants were also masked to the expectancy part of the study. The primary outcome was overall gastrointestinal symptom score on the VAS, which was measured at and corrected for baseline (before breakfast) and hourly for 8 h, with lunch served after 4 h, and analysed per-protocol. Safety analysis included all participants incorporated in the per-protocol analysis. The study is registered at ClinicalTrials.gov,NCT05779358, and has ended.Findings:Between Oct 19, 2018, and Feb 14, 2022, 165 people were screened and 84 were randomly assigned to E+G+(n=21), E+G-(n=21), E-G+(n=20), or E-G-(n=22). One person in the E+G+group was excluded due to not following test day instructions, leaving 83 participants in the per-protocol analysis. Median age was 27·0 years (IQR 21·0-45·0), 71 (86%) of 83 people were women, and 12 (14%) were men. Mean overall gastrointestinal symptom score was significantly higher for E+G+(16·6 mm [95% CI 13·1 to 20·0]) than for E-G+(6·9 mm [3·5 to 10·4]; difference 9·6 mm [95% CI 3·0 to 16·2], p=0·0010) and E-G-(7·4 mm [4·2 to 10·7]; difference 9·1 mm [2·7 to 15·6], p=0·0016), but not for E+G-(11·7 mm [8·3 to 15·1]; difference 4·9 mm [-1·7 to 11·5], p=0·28). There was no difference between E+G-and E-G+(difference 4·7 mm [-1·8 to 11·3], p=0·33), E+G-and E-G-(difference 4·2 mm [-2·2 to 10·7], p=0·47), and E-G+and E-G-(difference -0·5 mm [-7·0 to 5·9], p=1·0). Adverse events were reported by two participants in the E+G-group (itching jaw [n=1]; feeling lightheaded and stomach rumbling [n=1]) and one participant in the E-G+group (vomiting).Interpretation:The combination of expectancy and actual gluten intake had the largest effect on gastrointestinal symptoms, reflecting a nocebo effect, although an additional effect of gluten cannot be ruled out. Our results necessitate further research into the possible involvement of the gut-brain interaction in NCGS.Funding:Government of the Netherlands Topsector Agri & Food Top Consortium for Knowledge and Innovation, AB Mauri Global Bakery Ingredients, Baking Industry Research Trust, Borgesius-Albert Heijn, CSM Innovation Centre, the International Maize and Wheat Improvement Center (CIMMYT), DSM Food Specialties, Fazer, Healthgrain Forum, the International Association for Cereal Science and Technology, the International Wheat Gluten Association, Lantmännen, Mondelez International, Nederlands Bakkerij Centrum, Nutrition & Santé, Puratos, Rademaker, Sonneveld Group, and Zeelandia HJ Doeleman."
https://pubmed.ncbi.nlm.nih.gov/38008651,"Background:Previous studies demonstrated conflicting results regarding the determinants of gastric emptying for fluids. Our aim was to compare gastric emptying times of fluids with different caloric and nutrient content.Methods:Healthy adult volunteers underwent gastric ultrasound assessment for 4 h after consuming beverages with different caloric and nutrient content using a crossover design (oat drink with 3% fat [310 kcal], mango juice [310 kcal], oat drink with 0.5% fat [185 kcal], and blackcurrant juice [175 kcal]). Gastric emptying time, gastric content volume, and the area under the curve (AUC) of gastric content volume-time profiles were calculated.Results:Eight females and eight males completed the study protocol. The mean (sd) gastric emptying times were 89 (32) min for blackcurrant juice, 127 (54) min for oat drink with 0.5% fat, 135 (36) min for mango juice, and 152 (40) min for oat drink with 3% fat. Gastric emptying times were slower for oat drink with 3% fat (P=0.007) and mango juice (P=0.025) than for blackcurrant juice. At 1 h after ingestion, gastric content volume was greater for mango juice (P=0.021) and oat drink with 3% fat (P=0.003) than for blackcurrant juice. The AUC was greater for oat drink with 3% fat than mango juice (P=0.029), oat drink with 0.5% fat (P=0.004), and blackcurrant juice (P=0.002), and for mango juice than blackcurrant juice (P=0.019).Conclusions:Caloric and nutrient content significantly affected gastric emptying times. A high-calorie fruit juice (mango) exhibited delayed emptying times compared with a low-calorie fruit juice (blackcurrant).Clinical trial registration:ISRCTN17147574."
https://pubmed.ncbi.nlm.nih.gov/38007377,"Background:Preliminary clinical trials of adamgammadex, a new cyclodextrin-based selective reversal agent, have demonstrated its efficacy in reversing neuromuscular block by rocuronium.Methods:This multicentre, randomised, double-blind, positive-controlled, non-inferiority phase III clinical trial compared the efficacy and safety of adamgammadex and sugammadex. We randomised 310 subjects to receive adamgammadex (4 mg kg-1) or sugammadex (2 mg kg-1) at reappearance of the second twitch of the train-of-four (TOF), and standard safety data were collected.Results:For the primary outcome, the proportion of patients with TOF ratio ≥0.9 within 5 min was 98.7% in the adamgammadex group vs 100% in the sugammadex group, with a point estimate and 95% confidence interval (CI) of 1.3% (-4.6%, +1.3%); the lower limit was greater than the non-inferiority margin of -10%. For the key secondary outcome, the median (inter quartile range) time from the start of administration of adamgammadex or sugammadex to recovery of TOF ratio to 0.9 was 2.25 (1.75, 2.75) min and 1.75 (1.50, 2.00) min, respectively. The difference was 0.50 (95% CI: 0.25, 0.50); the upper limit was lower than the non-inferiority margin of 5 min. In addition, there were no inferior results observed in secondary outcomes. Adamgammadex had a lower incidence of adverse drug reactions compared with sugammadex (anaphylactic reaction, recurarisation, decreased heart rate, and laryngospasm; P=0.047).Conclusions:Adamgammadex was non-inferior to sugammadex with a possible lower incidence of adverse drug reactions compared with sugammadex. Adamgammadex may have a potential advantage in terms of its overall risk-benefit profile.Clinical trial registration:Chinese Clinical Trial Registry, ChiCTR2000039525. Registered October 30, 2020. https://www.chictr.org.cn/showproj.html?proj=56825."
https://pubmed.ncbi.nlm.nih.gov/38006892,"Background:Spread of SARS-CoV-2 led to a global pandemic, and there remains unmet medical needs in the treatment of Omicron infections. VV116, an oral antiviral agent that has potent activity against SARS-CoV-2, was compared with a placebo in this phase 3 study to investigate its efficacy and safety in patients with mild-to-moderate COVID-19.Methods:This multicentre, double-blind, phase 3, randomised controlled study enrolled adults in hospitals for infectious diseases and tertiary general hospitals in China. Eligible patients were randomly assigned in a 1:1 ratio using permuted block randomisation to receive oral VV116 (0·6 g every 12 h on day 1 and 0·3 g every 12 h on days 2-5) or oral placebo (on the same schedule as VV116) for 5 days. Randomisation stratification factors included SARS-CoV-2 vaccination status and the presence of high-risk factors for progression to severe COVID-19. Inclusion criteria were a positive SARS-CoV-2 test, an initial onset of COVID-19 symptoms 3 days or less before the first study dose, and a score of 2 or more for any target COVID-19-related symptoms in the 24 h before the first dose. Patients who had severe or critical COVID-19 or who had taken any antiviral drugs were excluded from the study. The primary endpoint was the time to clinical symptom resolution for 2 consecutive days. Efficacy analyses were performed on a modified intention-to-treat population, comprising all patients who received at least one dose of VV116 or placebo, tested positive for SARS-CoV-2 nucleic acid, and did not test positive for influenza virus before the first dose. Safety analyses were done on all participants who received at least one dose of VV116 or placebo. This study was registered with ClinicalTrials.gov,NCT05582629, and has been completed.Findings:A total of 1369 patients were randomly assigned to treatment groups and 1347 received either VV116 (n=674) or placebo (n=673). At the interim analysis, VV116 was superior to placebo in reducing the time to sustained clinical symptom resolution among 1229 patients (hazard ratio [HR] 1·21, 95% CI 1·04-1·40; p=0·0023). At the final analysis, a substantial reduction in time to sustained clinical symptom resolution was observed for VV116 compared with placebo among 1296 patients (HR 1·17, 95% CI 1·04-1·33; p=0·0009), consistent with the interim analysis. The incidence of adverse events was similar between groups (242 [35·9%] of 674 patients vs 283 [42·1%] of 673 patients).Interpretation:Among patients with mild-to-moderate COVID-19, VV116 significantly reduced the time to sustained clinical symptom resolution compared with placebo, with no observed safety concerns.Funding:Shanghai Vinnerna Biosciences, Shanghai Science and Technology Commission, and the National Key Research and Development Program of China.Translation:For the Chinese translation of the abstract see Supplementary Materials section."
https://pubmed.ncbi.nlm.nih.gov/37991745,"Importance:Abbreviated dual antiplatelet therapy (DAPT) reduces bleeding with no increase in ischemic events in patients at high bleeding risk (HBR) undergoing percutaneous coronary intervention (PCI).Objectives:To evaluate the association of sex with the comparative effectiveness of abbreviated vs standard DAPT in patients with HBR.Design, setting, and patients:This prespecified subgroup comparative effectiveness analysis followed the Management of High Bleeding Risk Patients Post Bioresorbable Polymer Coated Stent Implantation With an Abbreviated vs Standard DAPT Regimen (MASTER DAPT) trial, a multicenter, randomized, open-label clinical trial conducted at 140 sites in 30 countries and performed from February 28, 2017, to December 5, 2019. A total of 4579 patients with HBR were randomized at 1 month after PCI to abbreviated or standard DAPT. Data were analyzed from July 1 to October 31, 2022.Interventions:Abbreviated (immediate DAPT discontinuation, followed by single APT for ≥6 months) or standard (DAPT for ≥2 additional months, followed by single APT for 11 months) treatment groups.Main outcomes and measures:One-year net adverse clinical events (NACEs) (a composite of death due to any cause, myocardial infarction, stroke, or major bleeding), major adverse cardiac or cerebral events (MACCEs) (a composite of death due to any cause, myocardial infarction, or stroke), and major or clinically relevant nonmajor bleeding (MCB).Results:Of the 4579 patients included in the analysis, 1408 (30.7%) were women and 3171 (69.3%) were men (mean [SD] age, 76.0 [8.7] years). Ischemic and bleeding events were similar between sexes. Abbreviated DAPT was associated with comparable NACE rates in men (hazard ratio [HR], 0.97 [95% CI, 0.75-1.24]) and women (HR, 0.87 [95% CI, 0.60-1.26]; P = .65 for interaction). There was evidence of heterogeneity of treatment effect by sex for MACCEs, with a trend toward benefit in women (HR, 0.68 [95% CI, 0.44-1.05]) but not in men (HR, 1.17 [95% CI, 0.88-1.55]; P = .04 for interaction). There was no significant interaction for MCB across sex, although the benefit with abbreviated DAPT was relatively greater in men (HR, 0.65 [95% CI, 0.50-0.84]) than in women (HR, 0.77 [95% CI, 0.53-1.12]; P = .46 for interaction). Results remained consistent in patients with acute coronary syndrome and/or complex PCI.Conclusions and relevance:These findings suggest that women with HBR did not experience higher rates of ischemic or bleeding events compared with men and may derive particular benefit from abbreviated compared with standard DAPT owing to these numerically lower rates of events.Trial registration:ClinicalTrials.gov Identifier:NCT03023020."
https://pubmed.ncbi.nlm.nih.gov/37982593,"Background:Pre-operative fasting is routinely advocated to avoid pulmonary aspiration. The European Society of Anaesthesiology and Intensive Care (ESAIC) recommends a fasting period of 2 h for liquids before surgery. Liberal drinking policies such as the 'Sip Til Send' are a suggested alternative to maintain hydration before surgery.Objectives:To compare residual gastric volumes in fully fasted nonlabouring parturients before elective caesarean delivery with the 'Sip Til Send' with water liberal drinking protocol. Our hypothesis was the 'Sip Til Send' would be noninferior to standard fasting at minimising the residual gastric volume immediately before surgery.Design:A paired cohort prospective observational pragmatic study using gastric ultrasound, analysed by an operator blinded to the fasting status of each scan.Setting:A tertiary maternity hospital in Dublin, Ireland. The study was conducted between January and June 2023.Participants:Pregnant women about to undergo elective caesarean delivery who had followed ESAIC fasting guidelines before admission.Interventions:Each participant underwent two pairs (semi-recumbent and the semi-recumbent right lateral positions) of standardised ultrasound examinations of the gastric antrum: the order of these scans was randomised. The first pair of scans occurred on admission before the 'Sip Til Send' protocol commenced, the other pair just before spinal anaesthesia for caesarean delivery, after a variable time following the 'Sip Til Send' protocol.Main outcome measure:The primary outcome was the difference in antral cross-sectional area (CSA) between the fully fasted women on admission and the same women after following the 'Sip Til Send' protocol until just before spinal anaesthesia.Results:Fifty-eight women were randomised for the study: 55 and 54 scans in the semi-recumbent position on admission, and 55 and 54 scans in the right lateral position just before spinal anaesthesia. The mean differences (95% CI) in CSA in the semi-recumbent and RL positions were 0.07 (-0.39 to 0.53) cm 2 and 0.04 (-0.60 to 0.68) cm 2 , respectively. Since the of 95% CIs did not cross the predefined noninferiority margin of 0.88 cm 2 , 'Sip Til Send' was noninferior to fully fasting in in terms of the antral CSA.Conclusion:The 'Sip Til Send' protocol of liberal hydration with water was noninferior to standard fasting prior to elective caesarean delivery.Trial registry number:NCT05783427ClinicalTrials.gov."
https://pubmed.ncbi.nlm.nih.gov/37980922,"Background:Although the preferred management approach for patients with infected necrotising pancreatitis is endoscopic transluminal stenting followed by endoscopic necrosectomy as step-up treatment if there is no clinical improvement, the optimal timing of necrosectomy is unclear. Therefore, we aimed to compare outcomes between performing upfront necrosectomy at the index intervention versus as a step-up measure in patients with infected necrotising pancreatitis.Methods:This single-blinded, multicentre, randomised trial (DESTIN) was done at six tertiary care hospitals (five hospitals in the USA and one hospital in India). We enrolled patients (aged ≥18 years) with confirmed or suspected infected necrotising pancreatitis with a necrosis extent of at least 33% who were amenable to endoscopic ultrasound-guided drainage. By use of computer-generated permuted block randomisation (block size four), eligible patients were randomly assigned (1:1) to receive either upfront endoscopic necrosectomy or endoscopic step-up treatment. Endoscopists were not masked to treatment allocation, but participants, research coordinators, and the statistician were. Lumen-apposing metal stents (20 mm diameter; 10 mm saddle length) were used for drainage in both groups. In the upfront group, direct necrosectomy was performed immediately after stenting in the same treatment session. In the step-up group, direct necrosectomy or additional drainage was done at a subsequent treatment session if there was no clinical improvement (resolution of any criteria of systemic inflammatory response syndrome or sepsis or one or more organ failure and at least a 25% percentage decrease in necrotic collection size) 72 h after stenting. The primary outcome was the number of reinterventions per patient to achieve treatment success from index intervention to 6 months' follow-up, which was defined as symptom relief in conjunction with disease resolution on CT. Reinterventions included any endoscopic or radiological procedures performed for necrosectomy or additional drainage after the index intervention, excluding the follow-up procedure at 4 weeks for stent removal. All endpoints and safety were analysed by intention-to-treat. This study is registered with ClinicalTrials.gov,NCT05043415andNCT04113499, and recruitment and follow-up have been completed.Findings:Between Nov 27, 2019, and Oct 26, 2022, 183 patients were assessed for eligibility and 70 patients (24 [34%] women and 46 [66%] men) were randomly assigned to receive upfront necrosectomy (n=37) or step-up treatment (n=33) and included in the intention-to-treat population. At the time of index intervention, seven (10%) of 70 patients had organ failure and 64 (91%) patients had walled-off necrosis. The median number of reinterventions was significantly lower for upfront necrosectomy (1 [IQR 0 to 1] than for the step-up approach (2 [1 to 4], difference -1 [95% CI -2 to 0]; p=0·0027). Mortality did not differ between groups (zero patients in the upfront necrosectomy group vs two [6%] in the step-up group, difference -6·1 percentage points [95% CI -16·5 to 4·5]; p=0·22), nor did overall disease-related adverse events (12 [32%] patients in the upfront necrosectomy group vs 16 [48%] patients in the step-up group, difference -16·1 percentage points [-37·4 to 7·0]; p=0·17), nor procedure-related adverse events (four [11%] patients in the upfront necrosectomy group vs eight [24%] patients in the step-up group, difference -13·4 percentage points [-30·8 to 5·0]; p=0·14).Interpretation:In stabilised patients with infected necrotising pancreatitis and fully encapsulated collections, an approach incorporating upfront necrosectomy at the index intervention rather than as a step-up measure could safely reduce the number of reinterventions required to achieve treatment success.Funding:None."
https://pubmed.ncbi.nlm.nih.gov/39887698,"Objective:The Diabetes Team and CGM in Managing Hospitalized Patients With Diabetes (DIATEC) trial investigates the glycemic and clinical effects of inpatient continuous glucose monitoring (CGM)-guided insulin titration by diabetes teams.Research design and methods:This two-center trial randomized 166 non-intensive care unit patients with type 2 diabetes. Diabetes management was performed by regular staff, guided by diabetes teams using insulin titration algorithms based on either point-of-care glucose testing or CGM. The primary outcome was the difference in time in range (TIR) (3.9-10.0 mmol/L) between the two arms. Outcomes were assessed during hospitalization.Results:The CGM arm achieved a higher median (interquartile range [IQR]) TIR of 77.6% (24.4%) vs. 62.7% (31.5%) in the POC arm (P < 0.001). Median (IQR) time above range (TAR) >10.0 mmol/L was lower in the CGM arm at 21.1% (24.8%) vs. 36.5% (30.3%) in the POC arm (P = 0.001), and time below range (TBR) <3.9 mmol/L was reduced by CGM, with a relative difference to POC of 0.57 (95% CI 0.34-0.97; P = 0.042). Prolonged hypoglycemic events decreased (incidence rate ratio [IRR] 0.13; 95% CI 0.04-0.46; P = 0.001), and the mean (SD) coefficient of variation was lower in the CGM arm at 25.4% (6.3%) vs. 28.0% (8.2%) in the POC arm (P = 0.024). Mean (SD) total insulin doses were reduced in the CGM arm at 24.1 (13.9) vs. 29.3 (13.9) IU/day in the POC arm (P = 0.049). A composite of complications was lower in the CGM arm (IRR 0.76; 95% CI 0.59-0.98; P = 0.032).Conclusions:In-hospital CGM increased TIR by 15 percentage points, mainly by reducing TAR. CGM also lowered TBR, glycemic variability, prolonged hypoglycemic events, insulin usage, and in-hospital complications."
https://pubmed.ncbi.nlm.nih.gov/39880462,"Objective:To test the hypothesis that a freeze-all strategy would increase the chance of live birth compared with fresh embryo transfer in women with low prognosis for in vitro fertilisation (IVF) treatment.Design:Pragmatic, multicentre, randomised controlled trial.Setting:Nine academic fertility centres in China.Participants:838 women with a low prognosis for IVF treatment defined by ≤9 oocytes retrieved or poor ovarian reserve (antral follicle count <5 or serum anti-Müllerian hormone level <8.6 pmol/L).Interventions:Eligible participants were randomised (1:1) to undergo either frozen embryo transfer or fresh embryo transfer on the day of oocyte retrieval. Participants in the frozen embryo transfer group had all of their embryos cryopreserved and underwent frozen embryo transfer later. Participants in the fresh embryo transfer group underwent fresh embryo transfer after oocyte retrieval.Main outcome measures:The primary outcome was live birth, defined as the delivery of neonates with a heartbeat and respiration at ≥28 weeks' gestation. Secondary outcomes were clinical pregnancy, singleton or twin pregnancy, pregnancy loss, ectopic pregnancy, birth weight, maternal and neonatal complications, and cumulative live birth after embryo transfers within one year after randomisation.Results:In an intention-to-treat analysis, the rate of live birth was lower in the frozen embryo transfer group than in the fresh embryo transfer group (32% (132 of 419)v40% (168 of 419); relative ratio 0.79 (95% confidence interval 0.65 to 0.94); P=0.009). The frozen embryo group had a lower rate of clinical pregnancy than the fresh embryo group (39% (164 of 419)v47% (197 of 419); 0.83 (0.71 to 0.97)). The cumulative live birth rate was lower in the frozen embryo transfer group compared with the fresh embryo transfer group (44% (185 of 419)v51% (215 of 419), 0.86 (0.75 to 0.99)). No difference was observed in birth weight, incidence of obstetric complications, or risk of neonatal morbidities.Conclusions:Fresh embryo transfer may be a better choice for women with low prognosis in terms of live birth rate compared with a freeze-all strategy. The treatment strategies that prevent fresh embryo transfers, such as accumulating embryos with back-to-back cycles or performing routine preimplantation genetic testing for aneuploidy, warrant further studies in women with a low prognosis.Trial registration:Chinese Clinical Trial Registry ChiCTR2100050168."
